NO,우선순위,K,lon,lat,id,시,구,도로명주소
281,5,24,127.0785766,37.49946173,2723,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
282,6,24,126.9060274,37.57353209,2722,서울특별시,서대문구,서울특별시 서대문구 수색로 123
283,7,24,126.8475203,37.52995871,2721,서울특별시,강서구,서울특별시 강서구 강서로 21
284,8,24,127.129303,37.53658752,2720,서울특별시,강동구,서울특별시 강동구 천호대로 1056
285,9,24,127.0589677,37.56338635,2719,서울특별시,동대문구,서울특별시 동대문구 한천로2길 6
286,10,24,126.8270683,37.53885739,2718,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
287,11,24,126.8316682,37.53077141,2717,서울특별시,양천구,서울특별시 양천구 남부순환로 412
288,12,24,126.8374145,37.52088897,2716,서울특별시,양천구,서울특별시 양천구 남부순환로 538
289,13,24,126.8602541,37.49667843,2715,서울특별시,구로구,서울특별시 구로구 경인로 364
290,14,24,126.8608626,37.55797338,2714,서울특별시,강서구,서울특별시 강서구 양천로 556
291,15,24,127.1317174,37.50594889,2713,서울특별시,송파구,서울특별시 송파구 마천로 103
292,16,24,127.032418,37.64440506,2712,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
293,17,24,126.8978669,37.46172322,2711,서울특별시,금천구,서울특별시 금천구 시흥대로 316
294,18,24,126.9022103,37.48427922,2710,서울특별시,구로구,서울특별시 구로구 시흥대로 573
295,19,24,126.8771851,37.50127567,2709,서울특별시,구로구,서울특별시 구로구 경인로 531
296,20,24,127.0413863,37.66066431,2708,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
297,21,24,127.075778,37.59409379,2707,서울특별시,중랑구,서울특별시 중랑구 망우로 209
298,22,24,126.8995368,37.53564274,2706,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
299,23,24,126.8164618,37.58476484,2705,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
300,24,24,127.0737078,37.55983509,2704,서울특별시,광진구,서울특별시 광진구 동일로 322
301,1,25,127.1034226,37.50766,2703,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
302,2,25,127.0668206,37.57603432,2702,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
303,3,25,127.0356428,37.49028717,2701,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
304,4,25,127.0169049,37.58936078,2700,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168
305,5,25,127.0785766,37.49946173,2699,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
306,6,25,126.9060274,37.57353209,2698,서울특별시,서대문구,서울특별시 서대문구 수색로 123
307,7,25,126.8475203,37.52995871,2697,서울특별시,강서구,서울특별시 강서구 강서로 21
308,8,25,127.129303,37.53658752,2696,서울특별시,강동구,서울특별시 강동구 천호대로 1056
309,9,25,127.0589677,37.56338635,2695,서울특별시,동대문구,서울특별시 동대문구 한천로2길 6
310,10,25,126.8270683,37.53885739,2694,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
311,11,25,126.8316682,37.53077141,2693,서울특별시,양천구,서울특별시 양천구 남부순환로 412
312,12,25,126.8374145,37.52088897,2692,서울특별시,양천구,서울특별시 양천구 남부순환로 538
313,13,25,126.8602541,37.49667843,2691,서울특별시,구로구,서울특별시 구로구 경인로 364
314,14,25,126.8608626,37.55797338,2690,서울특별시,강서구,서울특별시 강서구 양천로 556
315,15,25,127.1317174,37.50594889,2689,서울특별시,송파구,서울특별시 송파구 마천로 103
316,16,25,127.032418,37.64440506,2688,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
317,17,25,126.8978669,37.46172322,2687,서울특별시,금천구,서울특별시 금천구 시흥대로 316
318,18,25,126.9022103,37.48427922,2686,서울특별시,구로구,서울특별시 구로구 시흥대로 573
319,19,25,126.8771851,37.50127567,2685,서울특별시,구로구,서울특별시 구로구 경인로 531
320,20,25,127.0413863,37.66066431,2684,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
321,21,25,127.075778,37.59409379,2683,서울특별시,중랑구,서울특별시 중랑구 망우로 209
322,22,25,126.8995368,37.53564274,2682,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
323,23,25,127.0840381,37.53463405,2681,서울특별시,광진구,서울특별시 광진구 자양로 75
324,24,25,126.8164618,37.58476484,2680,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
325,25,25,127.0737078,37.55983509,2679,서울특별시,광진구,서울특별시 광진구 동일로 322
326,1,26,127.1034226,37.50766,2678,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
327,2,26,127.0668206,37.57603432,2677,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
328,3,26,127.0356428,37.49028717,2676,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
329,4,26,127.0169049,37.58936078,2675,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168
330,5,26,127.0785766,37.49946173,2674,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
331,6,26,126.9060274,37.57353209,2673,서울특별시,서대문구,서울특별시 서대문구 수색로 123
332,7,26,126.8475203,37.52995871,2672,서울특별시,강서구,서울특별시 강서구 강서로 21
333,8,26,127.129303,37.53658752,2671,서울특별시,강동구,서울특별시 강동구 천호대로 1056
334,9,26,127.0589677,37.56338635,2670,서울특별시,동대문구,서울특별시 동대문구 한천로2길 6
335,10,26,126.8270683,37.53885739,2669,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
336,11,26,126.8316682,37.53077141,2668,서울특별시,양천구,서울특별시 양천구 남부순환로 412
337,12,26,126.8374145,37.52088897,2667,서울특별시,양천구,서울특별시 양천구 남부순환로 538
338,13,26,126.8602541,37.49667843,2666,서울특별시,구로구,서울특별시 구로구 경인로 364
339,14,26,126.8608626,37.55797338,2665,서울특별시,강서구,서울특별시 강서구 양천로 556
340,15,26,127.1317174,37.50594889,2664,서울특별시,송파구,서울특별시 송파구 마천로 103
341,16,26,127.032418,37.64440506,2663,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
342,17,26,126.8978669,37.46172322,2662,서울특별시,금천구,서울특별시 금천구 시흥대로 316
343,18,26,126.9022103,37.48427922,2661,서울특별시,구로구,서울특별시 구로구 시흥대로 573
344,19,26,126.8771851,37.50127567,2660,서울특별시,구로구,서울특별시 구로구 경인로 531
345,20,26,127.0413863,37.66066431,2659,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
346,21,26,127.075778,37.59409379,2658,서울특별시,중랑구,서울특별시 중랑구 망우로 209
347,22,26,126.8995368,37.53564274,2657,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
348,23,26,127.0840381,37.53463405,2656,서울특별시,광진구,서울특별시 광진구 자양로 75
349,24,26,127.0609412,37.61296776,2655,서울특별시,성북구,서울특별시 성북구 화랑로 292
350,25,26,126.8164618,37.58476484,2654,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
351,26,26,127.0737078,37.55983509,2653,서울특별시,광진구,서울특별시 광진구 동일로 322
352,1,27,127.1034226,37.50766,2652,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
353,2,27,127.0668206,37.57603432,2651,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
354,3,27,127.0356428,37.49028717,2650,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
355,4,27,127.0169049,37.58936078,2649,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168
356,5,27,127.0785766,37.49946173,2648,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
357,6,27,126.9060274,37.57353209,2647,서울특별시,서대문구,서울특별시 서대문구 수색로 123
358,7,27,126.8475203,37.52995871,2646,서울특별시,강서구,서울특별시 강서구 강서로 21
359,8,27,127.129303,37.53658752,2645,서울특별시,강동구,서울특별시 강동구 천호대로 1056
360,9,27,127.0589677,37.56338635,2644,서울특별시,동대문구,서울특별시 동대문구 한천로2길 6
361,10,27,126.8270683,37.53885739,2643,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
362,11,27,126.8316682,37.53077141,2642,서울특별시,양천구,서울특별시 양천구 남부순환로 412
363,12,27,126.8374145,37.52088897,2641,서울특별시,양천구,서울특별시 양천구 남부순환로 538
364,13,27,126.8602541,37.49667843,2640,서울특별시,구로구,서울특별시 구로구 경인로 364
365,14,27,126.8608626,37.55797338,2639,서울특별시,강서구,서울특별시 강서구 양천로 556
366,15,27,127.1317174,37.50594889,2638,서울특별시,송파구,서울특별시 송파구 마천로 103
367,16,27,127.032418,37.64440506,2637,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
368,17,27,126.8978669,37.46172322,2636,서울특별시,금천구,서울특별시 금천구 시흥대로 316
369,18,27,126.9022103,37.48427922,2635,서울특별시,구로구,서울특별시 구로구 시흥대로 573
370,19,27,126.8771851,37.50127567,2634,서울특별시,구로구,서울특별시 구로구 경인로 531
371,20,27,127.0413863,37.66066431,2633,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
372,21,27,127.075778,37.59409379,2632,서울특별시,중랑구,서울특별시 중랑구 망우로 209
373,22,27,126.8995368,37.53564274,2631,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
374,23,27,127.0840381,37.53463405,2630,서울특별시,광진구,서울특별시 광진구 자양로 75
375,24,27,127.0609412,37.61296776,2629,서울특별시,성북구,서울특별시 성북구 화랑로 292
376,25,27,127.0522496,37.55074215,2628,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200
377,26,27,126.8164618,37.58476484,2627,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
378,27,27,127.0737078,37.55983509,2626,서울특별시,광진구,서울특별시 광진구 동일로 322
379,1,28,127.1034226,37.50766,2625,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
380,2,28,127.0668206,37.57603432,2624,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
381,3,28,127.0356428,37.49028717,2623,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
382,4,28,127.0169049,37.58936078,2622,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168
383,5,28,127.0785766,37.49946173,2621,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
384,6,28,126.9060274,37.57353209,2620,서울특별시,서대문구,서울특별시 서대문구 수색로 123
385,7,28,126.8475203,37.52995871,2619,서울특별시,강서구,서울특별시 강서구 강서로 21
386,8,28,127.129303,37.53658752,2618,서울특별시,강동구,서울특별시 강동구 천호대로 1056
387,9,28,127.0589677,37.56338635,2617,서울특별시,동대문구,서울특별시 동대문구 한천로2길 6
388,10,28,126.8270683,37.53885739,2616,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
389,11,28,126.8316682,37.53077141,2615,서울특별시,양천구,서울특별시 양천구 남부순환로 412
390,12,28,126.8374145,37.52088897,2614,서울특별시,양천구,서울특별시 양천구 남부순환로 538
391,13,28,126.8602541,37.49667843,2613,서울특별시,구로구,서울특별시 구로구 경인로 364
392,14,28,126.8608626,37.55797338,2612,서울특별시,강서구,서울특별시 강서구 양천로 556
393,15,28,127.1317174,37.50594889,2611,서울특별시,송파구,서울특별시 송파구 마천로 103
394,16,28,127.032418,37.64440506,2610,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
395,17,28,126.8978669,37.46172322,2609,서울특별시,금천구,서울특별시 금천구 시흥대로 316
396,18,28,126.9022103,37.48427922,2608,서울특별시,구로구,서울특별시 구로구 시흥대로 573
397,19,28,126.8771851,37.50127567,2607,서울특별시,구로구,서울특별시 구로구 경인로 531
398,20,28,127.0413863,37.66066431,2606,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
399,21,28,127.075778,37.59409379,2605,서울특별시,중랑구,서울특별시 중랑구 망우로 209
400,22,28,126.8995368,37.53564274,2604,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
401,23,28,127.0840381,37.53463405,2603,서울특별시,광진구,서울특별시 광진구 자양로 75
402,24,28,127.0609412,37.61296776,2602,서울특별시,성북구,서울특별시 성북구 화랑로 292
403,25,28,127.0522496,37.55074215,2601,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200
404,26,28,126.9531867,37.47370984,2600,서울특별시,관악구,서울특별시 관악구 관악로 96
405,27,28,126.8164618,37.58476484,2599,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
406,28,28,127.0737078,37.55983509,2598,서울특별시,광진구,서울특별시 광진구 동일로 322
407,1,29,127.1034226,37.50766,2597,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
408,2,29,127.0668206,37.57603432,2596,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
409,3,29,127.0356428,37.49028717,2595,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
