기간,시,자치구,동,발생_합계,발생_실화,발생_방화,발생_기타,소실_동수,소실_이재가구수,소실_면적,피해액_합계,피해액_부동산,피해액_동산,재산피해경감액,인명피해_합계,인명피해_사망,인명피해_부상,이재민수,구조인원,입력주소_동,경도,위도,입력주소,X,Y,CLSS
2018,서울특별시,서대문구,천연동,20,18,1,1,2,0,35,39437,17600,21837,3471372,2,1,1,58,3,천연동,126.9594511,37.5679435,천연동,952263,1952201,법정동 좌표
2018,서울특별시,서대문구,홍제1동,9,8,0,1,1,0,0,15401,3340,12061,125944,1,0,1,0,7,홍제1동,126.9484378,37.5831815,홍제1동,951301,1953897,행정동 좌표
2018,서울특별시,서대문구,홍제3동,5,5,0,0,1,0,13,5286,2216,3070,214696,0,0,0,0,0,홍제3동,126.9497263,37.5938162,홍제3동,951421,1955076,행정동 좌표
2018,서울특별시,서대문구,홍제2동,4,4,0,0,0,0,125,101466,80428,21038,140618,0,0,0,0,0,홍제2동,126.9493703,37.5861092,홍제2동,951385,1954222,행정동 좌표
2018,서울특별시,서대문구,홍은1동,21,20,1,0,1,0,15,2535,1733,802,1931710,0,0,0,0,1,홍은1동,126.9471301,37.5988568,홍은1동,951196,1955637,행정동 좌표
2018,서울특별시,서대문구,홍은2동,23,22,0,1,0,0,70,5847,2936,2911,3808776,0,0,0,0,1,홍은2동,126.9342379,37.5801529,홍은2동,950045,1953569,행정동 좌표
2018,서울특별시,서대문구,남가좌1동,5,2,3,0,6,0,0,20338,5830,14508,2045,0,0,0,0,1,남가좌1동,126.9165068,37.570882,남가좌1동,948473,1952550,행정동 좌표
2018,서울특별시,서대문구,남가좌2동,17,13,3,1,1,0,15,29145,9371,19774,834273,4,3,1,0,0,남가좌2동,126.9238917,37.5784642,남가좌2동,949130,1953387,행정동 좌표
2018,서울특별시,서대문구,북가좌1동,4,3,1,0,0,0,0,175,100,75,39427,0,0,0,0,0,북가좌1동,126.9068721,37.5794881,북가좌1동,947628,1953510,행정동 좌표
2018,서울특별시,서대문구,북가좌2동,20,18,0,2,2,0,11,11686,4234,7452,403559,1,0,1,0,1,북가좌2동,126.911135,37.5814107,북가좌2동,948006,1953721,행정동 좌표
2018,서울특별시,서대문구,충현동,17,15,0,2,2,1,192,7530003,38149,7491854,73254,2,0,2,1,2,충현동,126.954729,37.5648293,충현동,951844,1951858,행정동 좌표
2018,서울특별시,서대문구,북아현동,10,9,1,0,0,0,0,1433,565,868,5314,0,0,0,0,0,북아현동,126.9544116,37.5624297,북아현동,951815,1951592,법정동 좌표
2018,서울특별시,서대문구,신촌동,44,44,0,0,5,0,133,96016,65620,30396,159197800,0,0,0,0,7,신촌동,126.9413961,37.5655485,신촌동,950667,1951945,법정동 좌표
2018,서울특별시,서대문구,연희동,30,29,1,0,1,1,30,18733,4349,14384,626601,3,0,3,2,2,연희동,126.932826,37.5719858,연희동,949915,1952663,법정동 좌표
2018,서울특별시,마포구,소계,254,237,2,15,56,0,725,282984,132459,150525,12091647,6,2,4,0,23,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2018,서울특별시,마포구,용강동,9,9,0,0,3,0,50,15922,13914,2008,783817,0,0,0,0,0,용강동,127.1238724,37.5301187,용강동,966767,1947934,시군구 좌표
2018,서울특별시,마포구,대흥동,15,13,0,2,6,0,14,15993,6627,9366,246771,1,0,1,0,4,대흥동,126.9431918,37.5498054,대흥동,950816,1950197,법정동 좌표
2018,서울특별시,마포구,염리동,2,2,0,0,0,0,0,1144,701,443,215801,0,0,0,0,0,염리동,126.9473212,37.5490945,염리동,951180,1950116,법정동 좌표
2018,서울특별시,마포구,신수동,5,4,1,0,2,0,14,1801,999,802,15845,0,0,0,0,0,신수동,126.9368273,37.5485229,신수동,950253,1950058,법정동 좌표
2018,서울특별시,마포구,서교동,67,64,0,3,9,0,130,50679,20588,30091,1308835,2,0,2,0,3,서교동,126.9187795,37.5538373,서교동,948662,1950657,법정동 좌표
2018,서울특별시,마포구,합정동,23,20,0,3,5,0,17,15073,5909,9164,723172,0,0,0,0,2,합정동,126.9090439,37.547026,합정동,947797,1949907,법정동 좌표
2018,서울특별시,마포구,망원1동,8,7,0,1,1,0,0,2349,1163,1186,914020,0,0,0,0,1,망원1동,126.9059529,37.5556473,망원1동,947530,1950865,행정동 좌표
2018,서울특별시,마포구,망원2동,11,11,0,0,1,0,0,965,12,953,4831,0,0,0,0,0,망원2동,126.9021607,37.5603245,망원2동,947199,1951386,행정동 좌표
2018,서울특별시,마포구,연남동,26,25,0,1,7,0,117,27484,21653,5831,618111,0,0,0,0,7,연남동,126.7316373,37.447357,연남동,932036,1938963,시군구 좌표
2018,서울특별시,마포구,성산1동,15,14,0,1,7,0,81,56082,33023,23059,1072143,2,2,0,0,1,성산1동,126.9079116,37.5633513,성산1동,947709,1951719,행정동 좌표
2018,서울특별시,마포구,성산2동,18,17,0,1,3,0,30,21529,2978,18551,970023,0,0,0,0,0,성산2동,126.9089215,37.5686136,성산2동,947802,1952302,행정동 좌표
2018,서울특별시,마포구,상암동,17,16,0,1,3,0,177,36004,1378,34626,677484,1,0,1,0,0,상암동,126.8798544,37.5707472,상암동,945236,1952555,법정동 좌표
2018,서울특별시,마포구,도화동,12,11,1,0,3,0,21,7850,5364,2486,3201765,0,0,0,0,0,도화동,126.9500211,37.5397567,도화동,951412,1949079,법정동 좌표
2018,서울특별시,마포구,서강동,13,13,0,0,2,0,15,15172,8242,6930,1063865,0,0,0,0,5,서강동,127.1238724,37.5301187,서강동,966767,1947934,시군구 좌표
2018,서울특별시,마포구,공덕동,9,7,0,2,2,0,30,8573,5095,3478,236917,0,0,0,0,0,공덕동,126.955008,37.5480905,공덕동,951858,1950001,법정동 좌표
2018,서울특별시,마포구,아현동,4,4,0,0,2,0,28,6364,4813,1551,38247,0,0,0,0,0,아현동,126.9563223,37.5544725,아현동,951979,1950708,법정동 좌표
2018,서울특별시,양천구,소계,219,204,4,11,15,1,388,357569,136819,220750,24451853,12,1,11,2,33,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2018,서울특별시,양천구,목1동,20,18,0,2,3,0,53,61664,28152,33512,9995099,5,0,5,0,2,목1동,126.8709991,37.5304318,목1동,944424,1948088,행정동 좌표
2018,서울특별시,양천구,목2동,10,10,0,0,0,0,3,6292,1178,5114,100160,0,0,0,0,11,목2동,126.8716454,37.5461069,목2동,944493,1949827,행정동 좌표
2018,서울특별시,양천구,목3동,12,12,0,0,2,0,7,4919,973,3946,215555,0,0,0,0,1,목3동,126.8644219,37.5448573,목3동,943854,1949692,행정동 좌표
2018,서울특별시,양천구,목4동,8,8,0,0,0,0,10,12911,8031,4880,53499,0,0,0,0,1,목4동,126.868357,37.5323257,목4동,944192,1948300,행정동 좌표
2018,서울특별시,양천구,신월1동,15,15,0,0,1,0,80,68252,13132,55120,223389,0,0,0,0,0,신월1동,126.8315442,37.5328141,신월1동,940940,1948376,행정동 좌표
2018,서울특별시,양천구,신월2동,14,11,0,3,2,0,82,52857,23601,29256,969378,2,0,2,0,2,신월2동,126.8445861,37.5249683,신월2동,942086,1947498,행정동 좌표
2018,서울특별시,양천구,신월3동,15,12,1,2,1,0,10,6739,3816,2923,506415,0,0,0,0,0,신월3동,126.8290642,37.5336726,신월3동,940722,1948473,행정동 좌표
2018,서울특별시,양천구,신월4동,12,11,0,1,1,0,2,1198,354,844,99665,0,0,0,0,0,신월4동,126.8400776,37.5246178,신월4동,941688,1947462,행정동 좌표
2018,서울특별시,양천구,신월5동,13,13,0,0,0,0,0,1395,792,603,1820452,0,0,0,0,0,신월5동,126.8271999,37.5385647,신월5동,940561,1949017,행정동 좌표
2018,서울특별시,양천구,신월6동,4,4,0,0,0,0,3,541,169,372,3041,0,0,0,0,0,신월6동,126.8436457,37.5162642,신월6동,941997,1946533,행정동 좌표
2018,서울특별시,양천구,신월7동,14,14,0,0,0,0,26,23328,10322,13006,390737,0,0,0,0,1,신월7동,126.834805,37.5217547,신월7동,941220,1947147,행정동 좌표
2018,서울특별시,양천구,신정1동,11,9,0,2,0,0,30,38210,18280,19930,736536,1,0,1,0,5,신정1동,126.8543683,37.5185492,신정1동,942946,1946779,행정동 좌표
2018,서울특별시,양천구,신정2동,5,4,1,0,0,0,14,7413,2659,4754,22747,1,0,1,0,1,신정2동,126.8707375,37.5192655,신정2동,944393,1946849,행정동 좌표
2018,서울특별시,양천구,신정3동,30,28,2,0,2,0,15,21600,4808,16792,2471703,2,1,1,0,5,신정3동,126.8548737,37.5150851,신정3동,942988,1946395,행정동 좌표
2018,서울특별시,양천구,신정6동,4,4,0,0,1,0,15,7237,3744,3493,333314,0,0,0,0,3,신정6동,126.8644136,37.5170514,신정6동,943832,1946607,행정동 좌표
2018,서울특별시,양천구,신정7동,8,8,0,0,0,1,15,21705,8334,13371,1181849,1,0,1,2,1,신정7동,126.859714,37.5144111,신정7동,943415,1946317,행정동 좌표
2018,서울특별시,양천구,목5동,8,8,0,0,1,0,23,19237,7643,11594,5171386,0,0,0,0,0,목5동,126.8785543,37.5351351,목5동,945095,1948605,행정동 좌표
2018,서울특별시,양천구,신정4동,16,15,0,1,1,0,0,2071,831,1240,156928,0,0,0,0,0,신정4동,126.8586945,37.5234206,신정4동,943332,1947317,행정동 좌표
2018,서울특별시,강서구,소계,383,347,12,24,13,16,1062,393401,196115,197286,20303007,20,2,18,25,13,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2018,서울특별시,강서구,염창동,19,17,0,2,0,0,9,9403,4182,5221,1077220,1,0,1,0,1,염창동,126.8717784,37.5545508,염창동,944511,1950763,법정동 좌표
2018,서울특별시,강서구,등촌1동,23,22,0,1,2,0,31,29080,12877,16203,582805,2,0,2,0,0,등촌1동,126.8586672,37.5556502,등촌1동,943354,1950893,행정동 좌표
2018,서울특별시,강서구,등촌2동,13,13,0,0,0,0,1,20250,106,20144,250713,1,0,1,0,0,등촌2동,126.8625764,37.5426861,등촌2동,943689,1949452,행정동 좌표
2018,서울특별시,강서구,등촌3동,13,12,0,1,0,0,21,25256,14676,10580,288153,1,0,1,0,1,등촌3동,126.847922,37.5588887,등촌3동,942407,1951259,행정동 좌표
2018,서울특별시,강서구,화곡본동,34,30,2,2,1,0,198,45029,16974,28055,1144133,1,0,1,0,1,화곡본동,126.8476406,37.544091,화곡본동,942371,1949617,행정동 좌표
2018,서울특별시,강서구,화곡2동,11,11,0,0,1,1,6,7251,4307,2944,587710,0,0,0,3,0,화곡2동,126.8546315,37.5316708,화곡2동,942979,1948235,행정동 좌표
2018,서울특별시,강서구,화곡3동,14,13,0,1,1,1,12,3973,1851,2122,219851,0,0,0,1,0,화곡3동,126.8385216,37.542524,화곡3동,941564,1949449,행정동 좌표
2018,서울특별시,강서구,화곡4동,16,15,0,1,0,0,6,3465,2027,1438,381397,1,0,1,0,2,화곡4동,126.8606184,37.5345309,화곡4동,943510,1948549,행정동 좌표
2018,서울특별시,강서구,화곡6동,19,18,0,1,0,0,1,2135,522,1613,471919,0,0,0,0,0,화곡6동,126.8503746,37.5517494,화곡6동,942618,1950465,행정동 좌표
