학교종류명,학교명,관할조직명,도로명우편번호,도로명주소,도로명상세주소,경도,위도
고등학교,한영고등학교,서울특별시교육청,5279,서울특별시 강동구 동남로 832,(상일동/ 한영고등학교),127.1581016,37.5488933
고등학교,한영고등학교,서울특별시교육청,5279,서울특별시 강동구 동남로 832,(상일동/ 한영고등학교),127.1581016,37.5488933
고등학교,한성여자고등학교,서울특별시교육청,2876,서울특별시 성북구 삼선교로16길 117,/ 한성여자고등학교 (삼선동2가),127.011721,37.5828543
고등학교,한성여자고등학교,서울특별시교육청,2876,서울특별시 성북구 삼선교로16길 117,/ 한성여자고등학교 (삼선동2가),127.011721,37.5828543
고등학교,한성여자고등학교,서울특별시교육청,2876,서울특별시 성북구 삼선교로16길 117,/ 한성여자고등학교 (삼선동2가),127.011721,37.5828543
고등학교,한성여자고등학교,서울특별시교육청,2876,서울특별시 성북구 삼선교로16길 117,/ 한성여자고등학교 (삼선동2가),127.011721,37.5828543
고등학교,한성고등학교,서울특별시교육청,3771,서울특별시 서대문구 북아현로1길 24,(북아현동),126.954598,37.5596202
고등학교,한성고등학교,서울특별시교육청,3771,서울특별시 서대문구 북아현로1길 24,(북아현동),126.954598,37.5596202
고등학교,한성고등학교,서울특별시교육청,3771,서울특별시 서대문구 북아현로1길 24,(북아현동),126.954598,37.5596202
고등학교,한성고등학교,서울특별시교육청,3771,서울특별시 서대문구 북아현로1길 24,(북아현동),126.954598,37.5596202
고등학교,한성고등학교,서울특별시교육청,3771,서울특별시 서대문구 북아현로1길 24,(북아현동),126.954598,37.5596202
고등학교,한서고등학교,서울특별시교육청,7507,서울특별시 강서구 양천로11길 47,(방화동),126.8081818,37.5746405
고등학교,한국삼육고등학교,서울특별시교육청,1795,서울특별시 노원구 화랑로 815,(공릉동),127.1040265,37.6426091
고등학교,한국삼육고등학교,서울특별시교육청,1795,서울특별시 노원구 화랑로 815,(공릉동),127.1040265,37.6426091
고등학교,한국삼육고등학교,서울특별시교육청,1795,서울특별시 노원구 화랑로 815,(공릉동),127.1040265,37.6426091
고등학교,한국삼육고등학교,서울특별시교육청,1795,서울특별시 노원구 화랑로 815,(공릉동),127.1040265,37.6426091
고등학교,한광고등학교,서울특별시교육청,7732,서울특별시 강서구 등촌로13길 110,(화곡동),126.8579043,37.5388927
고등학교,한광고등학교,서울특별시교육청,7732,서울특별시 강서구 등촌로13길 110,(화곡동),126.8579043,37.5388927
고등학교,한광고등학교,서울특별시교육청,7732,서울특별시 강서구 등촌로13길 110,(화곡동),126.8579043,37.5388927
고등학교,한광고등학교,서울특별시교육청,7732,서울특별시 강서구 등촌로13길 110,(화곡동),126.8579043,37.5388927
고등학교,한광고등학교,서울특별시교육청,7732,서울특별시 강서구 등촌로13길 110,(화곡동),126.8579043,37.5388927
고등학교,한광고등학교,서울특별시교육청,7732,서울특별시 강서구 등촌로13길 110,(화곡동),126.8579043,37.5388927
고등학교,한광고등학교,서울특별시교육청,7732,서울특별시 강서구 등촌로13길 110,(화곡동),126.8579043,37.5388927
고등학교,한가람고등학교,서울특별시교육청,7984,서울특별시 양천구 목동서로 15,(목동),126.884073,37.5376021
고등학교,한가람고등학교,서울특별시교육청,7984,서울특별시 양천구 목동서로 15,(목동),126.884073,37.5376021
고등학교,한가람고등학교,서울특별시교육청,7984,서울특별시 양천구 목동서로 15,(목동),126.884073,37.5376021
고등학교,충암고등학교,서울특별시교육청,3481,서울특별시 은평구 가좌로5길 5,(응암동),126.9218823,37.5851225
고등학교,충암고등학교,서울특별시교육청,3481,서울특별시 은평구 가좌로5길 5,(응암동),126.9218823,37.5851225
고등학교,충암고등학교,서울특별시교육청,3481,서울특별시 은평구 가좌로5길 5,(응암동),126.9218823,37.5851225
고등학교,충암고등학교,서울특별시교육청,3481,서울특별시 은평구 가좌로5길 5,(응암동),126.9218823,37.5851225
고등학교,청원고등학교,서울특별시교육청,1672,서울특별시 노원구 한글비석로 506,/ 청원고등학교 (상계동),127.0620668,37.6660701
고등학교,청원고등학교,서울특별시교육청,1672,서울특별시 노원구 한글비석로 506,/ 청원고등학교 (상계동),127.0620668,37.6660701
고등학교,청원고등학교,서울특별시교육청,1672,서울특별시 노원구 한글비석로 506,/ 청원고등학교 (상계동),127.0620668,37.6660701
고등학교,청원고등학교,서울특별시교육청,1672,서울특별시 노원구 한글비석로 506,/ 청원고등학교 (상계동),127.0620668,37.6660701
고등학교,창문여자고등학교,서울특별시교육청,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),127.0364523,37.6132796
고등학교,창문여자고등학교,서울특별시교육청,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),127.0364523,37.6132796
고등학교,창문여자고등학교,서울특별시교육청,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),127.0364523,37.6132796
고등학교,창문여자고등학교,서울특별시교육청,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),127.0364523,37.6132796
고등학교,창문여자고등학교,서울특별시교육청,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),127.0364523,37.6132796
고등학교,창문여자고등학교,서울특별시교육청,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),127.0364523,37.6132796
고등학교,창문여자고등학교,서울특별시교육청,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),127.0364523,37.6132796
고등학교,창문여자고등학교,서울특별시교육청,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),127.0364523,37.6132796
고등학교,창문여자고등학교,서울특별시교육청,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),127.0364523,37.6132796
고등학교,창문여자고등학교,서울특별시교육청,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),127.0364523,37.6132796
고등학교,창문여자고등학교,서울특별시교육청,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),127.0364523,37.6132796
고등학교,창문여자고등학교,서울특별시교육청,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),127.0364523,37.6132796
고등학교,창문여자고등학교,서울특별시교육청,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),127.0364523,37.6132796
고등학교,창문여자고등학교,서울특별시교육청,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),127.0364523,37.6132796
고등학교,창문여자고등학교,서울특별시교육청,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),127.0364523,37.6132796
고등학교,창문여자고등학교,서울특별시교육청,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),127.0364523,37.6132796
고등학교,진선여자고등학교,서울특별시교육청,6213,서울특별시 강남구 선릉로85길 27,(진선여자고등학교/역삼동),127.0472535,37.501629
고등학교,진선여자고등학교,서울특별시교육청,6213,서울특별시 강남구 선릉로85길 27,(진선여자고등학교/역삼동),127.0472535,37.501629
고등학교,진선여자고등학교,서울특별시교육청,6213,서울특별시 강남구 선릉로85길 27,(진선여자고등학교/역삼동),127.0472535,37.501629
고등학교,진선여자고등학교,서울특별시교육청,6213,서울특별시 강남구 선릉로85길 27,(진선여자고등학교/역삼동),127.0472535,37.501629
고등학교,진명여자고등학교,서울특별시교육청,8002,서울특별시 양천구 목동로 170,/ 진명여자고등학교 (목동),126.8661542,37.5238709
고등학교,진명여자고등학교,서울특별시교육청,8002,서울특별시 양천구 목동로 170,/ 진명여자고등학교 (목동),126.8661542,37.5238709
고등학교,진명여자고등학교,서울특별시교육청,8002,서울특별시 양천구 목동로 170,/ 진명여자고등학교 (목동),126.8661542,37.5238709
고등학교,진명여자고등학교,서울특별시교육청,8002,서울특별시 양천구 목동로 170,/ 진명여자고등학교 (목동),126.8661542,37.5238709
고등학교,중앙여자고등학교,서울특별시교육청,3762,서울특별시 서대문구 북아현로11가길 7,(북아현동),126.9533445,37.5626545
고등학교,중앙여자고등학교,서울특별시교육청,3762,서울특별시 서대문구 북아현로11가길 7,(북아현동),126.9533445,37.5626545
고등학교,중앙여자고등학교,서울특별시교육청,3762,서울특별시 서대문구 북아현로11가길 7,(북아현동),126.9533445,37.5626545
고등학교,중앙여자고등학교,서울특별시교육청,3762,서울특별시 서대문구 북아현로11가길 7,(북아현동),126.9533445,37.5626545
고등학교,중앙대학교사범대학부속고등학교,서울특별시교육청,6277,서울특별시 강남구 선릉로 207,/ 중앙대학교사범대학부속고등학교 (도곡동),127.052251,37.4918927
고등학교,중앙대학교사범대학부속고등학교,서울특별시교육청,6277,서울특별시 강남구 선릉로 207,/ 중앙대학교사범대학부속고등학교 (도곡동),127.052251,37.4918927
고등학교,중앙대학교사범대학부속고등학교,서울특별시교육청,6277,서울특별시 강남구 선릉로 207,/ 중앙대학교사범대학부속고등학교 (도곡동),127.052251,37.4918927
고등학교,중앙대학교사범대학부속고등학교,서울특별시교육청,6277,서울특별시 강남구 선릉로 207,/ 중앙대학교사범대학부속고등학교 (도곡동),127.052251,37.4918927
고등학교,중앙고등학교,서울특별시교육청,3051,서울특별시 종로구 창덕궁길 164,(계동),126.9870678,37.584907
고등학교,중앙고등학교,서울특별시교육청,3051,서울특별시 종로구 창덕궁길 164,(계동),126.9870678,37.584907
고등학교,중앙고등학교,서울특별시교육청,3051,서울특별시 종로구 창덕궁길 164,(계동),126.9870678,37.584907
고등학교,중앙고등학교,서울특별시교육청,3051,서울특별시 종로구 창덕궁길 164,(계동),126.9870678,37.584907
고등학교,중산고등학교,서울특별시교육청,6350,서울특별시 강남구 일원로14길 22,(일원동/중산고등학교),127.0808141,37.4855768
고등학교,중산고등학교,서울특별시교육청,6350,서울특별시 강남구 일원로14길 22,(일원동/중산고등학교),127.0808141,37.4855768
고등학교,중산고등학교,서울특별시교육청,6350,서울특별시 강남구 일원로14길 22,(일원동/중산고등학교),127.0808141,37.4855768
고등학교,중산고등학교,서울특별시교육청,6350,서울특별시 강남구 일원로14길 22,(일원동/중산고등학교),127.0808141,37.4855768
고등학교,중산고등학교,서울특별시교육청,6350,서울특별시 강남구 일원로14길 22,(일원동/중산고등학교),127.0808141,37.4855768
고등학교,중동고등학교,서울특별시교육청,6338,서울특별시 강남구 일원로 7,(일원동),127.0806592,37.493604
고등학교,중동고등학교,서울특별시교육청,6338,서울특별시 강남구 일원로 7,(일원동),127.0806592,37.493604
고등학교,중동고등학교,서울특별시교육청,6338,서울특별시 강남구 일원로 7,(일원동),127.0806592,37.493604
고등학교,중동고등학교,서울특별시교육청,6338,서울특별시 강남구 일원로 7,(일원동),127.0806592,37.493604
고등학교,중동고등학교,서울특별시교육청,6338,서울특별시 강남구 일원로 7,(일원동),127.0806592,37.493604
고등학교,정의여자고등학교,서울특별시교육청,1438,서울특별시 도봉구 노해로49길 69,(쌍문동/정의여자고등학교),127.0317587,37.6529135
고등학교,정의여자고등학교,서울특별시교육청,1438,서울특별시 도봉구 노해로49길 69,(쌍문동/정의여자고등학교),127.0317587,37.6529135
고등학교,정의여자고등학교,서울특별시교육청,1438,서울특별시 도봉구 노해로49길 69,(쌍문동/정의여자고등학교),127.0317587,37.6529135
고등학교,정의여자고등학교,서울특별시교육청,1438,서울특별시 도봉구 노해로49길 69,(쌍문동/정의여자고등학교),127.0317587,37.6529135
고등학교,정의여자고등학교,서울특별시교육청,1438,서울특별시 도봉구 노해로49길 69,(쌍문동/정의여자고등학교),127.0317587,37.6529135
고등학교,정의여자고등학교,서울특별시교육청,1438,서울특별시 도봉구 노해로49길 69,(쌍문동/정의여자고등학교),127.0317587,37.6529135
고등학교,정의여자고등학교,서울특별시교육청,1438,서울특별시 도봉구 노해로49길 69,(쌍문동/정의여자고등학교),127.0317587,37.6529135
고등학교,정신여자고등학교,서울특별시교육청,5571,서울특별시 송파구 올림픽로4길 16,/ 정신여자고등학교 (잠실동),127.0727308,37.5092383
고등학교,정신여자고등학교,서울특별시교육청,5571,서울특별시 송파구 올림픽로4길 16,/ 정신여자고등학교 (잠실동),127.0727308,37.5092383
고등학교,정신여자고등학교,서울특별시교육청,5571,서울특별시 송파구 올림픽로4길 16,/ 정신여자고등학교 (잠실동),127.0727308,37.5092383
고등학교,정신여자고등학교,서울특별시교육청,5571,서울특별시 송파구 올림픽로4길 16,/ 정신여자고등학교 (잠실동),127.0727308,37.5092383
고등학교,재현고등학교,서울특별시교육청,1717,서울특별시 노원구 덕릉로82길 64,/ 재현고등학교 (중계동),127.0800104,37.6604989
고등학교,재현고등학교,서울특별시교육청,1717,서울특별시 노원구 덕릉로82길 64,/ 재현고등학교 (중계동),127.0800104,37.6604989
고등학교,재현고등학교,서울특별시교육청,1717,서울특별시 노원구 덕릉로82길 64,/ 재현고등학교 (중계동),127.0800104,37.6604989
고등학교,재현고등학교,서울특별시교육청,1717,서울특별시 노원구 덕릉로82길 64,/ 재현고등학교 (중계동),127.0800104,37.6604989
고등학교,재현고등학교,서울특별시교육청,1717,서울특별시 노원구 덕릉로82길 64,/ 재현고등학교 (중계동),127.0800104,37.6604989
고등학교,장훈고등학교,서울특별시교육청,7316,서울특별시 영등포구 영등포로64길 26,/ 장훈고등학교 (신길동),126.9152676,37.5134567
고등학교,장훈고등학교,서울특별시교육청,7316,서울특별시 영등포구 영등포로64길 26,/ 장훈고등학교 (신길동),126.9152676,37.5134567
고등학교,장훈고등학교,서울특별시교육청,7316,서울특별시 영등포구 영등포로64길 26,/ 장훈고등학교 (신길동),126.9152676,37.5134567
고등학교,장훈고등학교,서울특별시교육청,7316,서울특별시 영등포구 영등포로64길 26,/ 장훈고등학교 (신길동),126.9152676,37.5134567
고등학교,장훈고등학교,서울특별시교육청,7316,서울특별시 영등포구 영등포로64길 26,/ 장훈고등학교 (신길동),126.9152676,37.5134567
고등학교,장충고등학교,서울특별시교육청,4603,서울특별시 중구 동호로15길 93,(신당동),127.0065333,37.5531937
고등학교,장충고등학교,서울특별시교육청,4603,서울특별시 중구 동호로15길 93,(신당동),127.0065333,37.5531937
고등학교,장충고등학교,서울특별시교육청,4603,서울특별시 중구 동호로15길 93,(신당동),127.0065333,37.5531937
고등학교,장충고등학교,서울특별시교육청,4603,서울특별시 중구 동호로15길 93,(신당동),127.0065333,37.5531937
고등학교,잠실여자고등학교,서울특별시교육청,5676,서울특별시 송파구 송파대로38길 8,(송파동) 잠실여자고등학교,127.1136067,37.501749
고등학교,잠실여자고등학교,서울특별시교육청,5676,서울특별시 송파구 송파대로38길 8,(송파동) 잠실여자고등학교,127.1136067,37.501749
고등학교,잠실여자고등학교,서울특별시교육청,5676,서울특별시 송파구 송파대로38길 8,(송파동) 잠실여자고등학교,127.1136067,37.501749
고등학교,잠실여자고등학교,서울특별시교육청,5676,서울특별시 송파구 송파대로38길 8,(송파동) 잠실여자고등학교,127.1136067,37.501749
고등학교,인창고등학교,서울특별시교육청,3746,서울특별시 서대문구 경기대로 65,/ 인창고등학교 (충정로2가),126.9639997,37.5648119
고등학교,인창고등학교,서울특별시교육청,3746,서울특별시 서대문구 경기대로 65,/ 인창고등학교 (충정로2가),126.9639997,37.5648119
고등학교,인창고등학교,서울특별시교육청,3746,서울특별시 서대문구 경기대로 65,/ 인창고등학교 (충정로2가),126.9639997,37.5648119
고등학교,인창고등학교,서울특별시교육청,3746,서울특별시 서대문구 경기대로 65,/ 인창고등학교 (충정로2가),126.9639997,37.5648119
고등학교,이화여자외국어고등학교,서울특별시교육청,4516,서울특별시 중구 통일로4길 30,(순화동),126.9694839,37.5652203
고등학교,이화여자외국어고등학교,서울특별시교육청,4516,서울특별시 중구 통일로4길 30,(순화동),126.9694839,37.5652203
고등학교,이화여자외국어고등학교,서울특별시교육청,4516,서울특별시 중구 통일로4길 30,(순화동),126.9694839,37.5652203
고등학교,이화여자외국어고등학교,서울특별시교육청,4516,서울특별시 중구 통일로4길 30,(순화동),126.9694839,37.5652203
고등학교,이화여자고등학교,서울특별시교육청,4516,서울특별시 중구 정동길,/ 26 (정동),126.9705434,37.5671938
고등학교,이화여자고등학교,서울특별시교육청,4516,서울특별시 중구 정동길,/ 26 (정동),126.9705434,37.5671938
고등학교,이화여자고등학교,서울특별시교육청,4516,서울특별시 중구 정동길,/ 26 (정동),126.9705434,37.5671938
고등학교,이화여자고등학교,서울특별시교육청,4516,서울특별시 중구 정동길,/ 26 (정동),126.9705434,37.5671938
고등학교,은광여자고등학교,서울특별시교육청,6264,서울특별시 강남구 남부순환로359길 36,(도곡동),127.0358468,37.4880567
고등학교,은광여자고등학교,서울특별시교육청,6264,서울특별시 강남구 남부순환로359길 36,(도곡동),127.0358468,37.4880567
고등학교,은광여자고등학교,서울특별시교육청,6264,서울특별시 강남구 남부순환로359길 36,(도곡동),127.0358468,37.4880567
고등학교,은광여자고등학교,서울특별시교육청,6264,서울특별시 강남구 남부순환로359길 36,(도곡동),127.0358468,37.4880567
고등학교,은광여자고등학교,서울특별시교육청,6264,서울특별시 강남구 남부순환로359길 36,(도곡동),127.0358468,37.4880567
고등학교,우신고등학교,서울특별시교육청,8258,서울특별시 구로구 부일로 917,/ 우신고등학교 (궁동),126.8276022,37.4947875
고등학교,우신고등학교,서울특별시교육청,8258,서울특별시 구로구 부일로 917,/ 우신고등학교 (궁동),126.8276022,37.4947875
고등학교,우신고등학교,서울특별시교육청,8258,서울특별시 구로구 부일로 917,/ 우신고등학교 (궁동),126.8276022,37.4947875
고등학교,우신고등학교,서울특별시교육청,8258,서울특별시 구로구 부일로 917,/ 우신고등학교 (궁동),126.8276022,37.4947875
고등학교,용화여자고등학교,서울특별시교육청,1687,서울특별시 노원구 동일로 1461,/ 용화여자고등학교 (상계동/용화여자고등학교),127.0583832,37.6588776
고등학교,용화여자고등학교,서울특별시교육청,1687,서울특별시 노원구 동일로 1461,/ 용화여자고등학교 (상계동/용화여자고등학교),127.0583832,37.6588776
고등학교,용화여자고등학교,서울특별시교육청,1687,서울특별시 노원구 동일로 1461,/ 용화여자고등학교 (상계동/용화여자고등학교),127.0583832,37.6588776
고등학교,용화여자고등학교,서울특별시교육청,1687,서울특별시 노원구 동일로 1461,/ 용화여자고등학교 (상계동/용화여자고등학교),127.0583832,37.6588776
고등학교,용문고등학교,서울특별시교육청,2843,서울특별시 성북구 고려대로17가길 46,(안암동2가/ 용문중고등학교),127.02475,37.5882698
고등학교,용문고등학교,서울특별시교육청,2843,서울특별시 성북구 고려대로17가길 46,(안암동2가/ 용문중고등학교),127.02475,37.5882698
고등학교,용문고등학교,서울특별시교육청,2843,서울특별시 성북구 고려대로17가길 46,(안암동2가/ 용문중고등학교),127.02475,37.5882698
고등학교,용문고등학교,서울특별시교육청,2843,서울특별시 성북구 고려대로17가길 46,(안암동2가/ 용문중고등학교),127.02475,37.5882698
고등학교,오산고등학교,서울특별시교육청,4396,서울특별시 용산구 보광로7길 17,(보광동),127.0002571,37.524848
고등학교,오산고등학교,서울특별시교육청,4396,서울특별시 용산구 보광로7길 17,(보광동),127.0002571,37.524848
고등학교,오산고등학교,서울특별시교육청,4396,서울특별시 용산구 보광로7길 17,(보광동),127.0002571,37.524848
고등학교,오산고등학교,서울특별시교육청,4396,서울특별시 용산구 보광로7길 17,(보광동),127.0002571,37.524848
고등학교,예일여자고등학교,서울특별시교육청,3412,서울특별시 은평구 연서로 117,/ 예일여자고등학교 (구산동/수위실),126.9152792,37.6102367
고등학교,예일여자고등학교,서울특별시교육청,3412,서울특별시 은평구 연서로 117,/ 예일여자고등학교 (구산동/수위실),126.9152792,37.6102367
고등학교,예일여자고등학교,서울특별시교육청,3412,서울특별시 은평구 연서로 117,/ 예일여자고등학교 (구산동/수위실),126.9152792,37.6102367
고등학교,예일여자고등학교,서울특별시교육청,3412,서울특별시 은평구 연서로 117,/ 예일여자고등학교 (구산동/수위실),126.9152792,37.6102367
고등학교,영훈고등학교,서울특별시교육청,1211,서울특별시 강북구 도봉로13가길 19,(미아동/학교법인영훈학원),127.0278487,37.6137947
고등학교,영훈고등학교,서울특별시교육청,1211,서울특별시 강북구 도봉로13가길 19,(미아동/학교법인영훈학원),127.0278487,37.6137947
고등학교,영훈고등학교,서울특별시교육청,1211,서울특별시 강북구 도봉로13가길 19,(미아동/학교법인영훈학원),127.0278487,37.6137947
고등학교,영훈고등학교,서울특별시교육청,1211,서울특별시 강북구 도봉로13가길 19,(미아동/학교법인영훈학원),127.0278487,37.6137947
고등학교,영파여자고등학교,서울특별시교육청,5529,서울특별시 송파구 올림픽로 565,/ 영파여자고등학교 (풍납동),127.1202895,37.5326961
고등학교,영파여자고등학교,서울특별시교육청,5529,서울특별시 송파구 올림픽로 565,/ 영파여자고등학교 (풍납동),127.1202895,37.5326961
고등학교,영파여자고등학교,서울특별시교육청,5529,서울특별시 송파구 올림픽로 565,/ 영파여자고등학교 (풍납동),127.1202895,37.5326961
고등학교,영파여자고등학교,서울특별시교육청,5529,서울특별시 송파구 올림픽로 565,/ 영파여자고등학교 (풍납동),127.1202895,37.5326961
고등학교,영일고등학교,서울특별시교육청,7669,서울특별시 강서구 등촌로51가길 26,/ 영일고등학교 (등촌동),126.86178,37.5474358
고등학교,영일고등학교,서울특별시교육청,7669,서울특별시 강서구 등촌로51가길 26,/ 영일고등학교 (등촌동),126.86178,37.5474358
고등학교,영일고등학교,서울특별시교육청,7669,서울특별시 강서구 등촌로51가길 26,/ 영일고등학교 (등촌동),126.86178,37.5474358
고등학교,영일고등학교,서울특별시교육청,7669,서울특별시 강서구 등촌로51가길 26,/ 영일고등학교 (등촌동),126.86178,37.5474358
고등학교,영신여자고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,(중계동/영신여자고등학교),127.0828789,37.6521236
고등학교,영신여자고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,(중계동/영신여자고등학교),127.0828789,37.6521236
고등학교,영신여자고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,(중계동/영신여자고등학교),127.0828789,37.6521236
고등학교,영신여자고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,(중계동/영신여자고등학교),127.0828789,37.6521236
고등학교,영락고등학교,서울특별시교육청,8831,서울특별시 관악구 청룡16길 25,/ 영락고등학교 (봉천동),126.9447124,37.4764112
고등학교,영락고등학교,서울특별시교육청,8831,서울특별시 관악구 청룡16길 25,/ 영락고등학교 (봉천동),126.9447124,37.4764112
고등학교,영락고등학교,서울특별시교육청,8831,서울특별시 관악구 청룡16길 25,/ 영락고등학교 (봉천동),126.9447124,37.4764112
고등학교,영락고등학교,서울특별시교육청,8831,서울특별시 관악구 청룡16길 25,/ 영락고등학교 (봉천동),126.9447124,37.4764112
고등학교,영락고등학교,서울특별시교육청,8831,서울특별시 관악구 청룡16길 25,/ 영락고등학교 (봉천동),126.9447124,37.4764112
고등학교,영락고등학교,서울특별시교육청,8831,서울특별시 관악구 청룡16길 25,/ 영락고등학교 (봉천동),126.9447124,37.4764112
고등학교,영락고등학교,서울특별시교육청,8831,서울특별시 관악구 청룡16길 25,/ 영락고등학교 (봉천동),126.9447124,37.4764112
고등학교,영락고등학교,서울특별시교육청,8831,서울특별시 관악구 청룡16길 25,/ 영락고등학교 (봉천동),126.9447124,37.4764112
고등학교,영락고등학교,서울특별시교육청,8831,서울특별시 관악구 청룡16길 25,/ 영락고등학교 (봉천동),126.9447124,37.4764112
고등학교,영락고등학교,서울특별시교육청,8831,서울특별시 관악구 청룡16길 25,/ 영락고등학교 (봉천동),126.9447124,37.4764112
고등학교,영동고등학교,서울특별시교육청,6065,서울특별시 강남구 선릉로 742,(청담동/ 영동고등학교),127.0426789,37.5206492
고등학교,영동고등학교,서울특별시교육청,6065,서울특별시 강남구 선릉로 742,(청담동/ 영동고등학교),127.0426789,37.5206492
고등학교,영동고등학교,서울특별시교육청,6065,서울특별시 강남구 선릉로 742,(청담동/ 영동고등학교),127.0426789,37.5206492
고등학교,영동고등학교,서울특별시교육청,6065,서울특별시 강남구 선릉로 742,(청담동/ 영동고등학교),127.0426789,37.5206492
고등학교,양천고등학교,서울특별시교육청,8108,서울특별시 양천구 신정로14길 13,(신정동/양천고등학교),126.8459205,37.5088439
고등학교,양천고등학교,서울특별시교육청,8108,서울특별시 양천구 신정로14길 13,(신정동/양천고등학교),126.8459205,37.5088439
고등학교,양천고등학교,서울특별시교육청,8108,서울특별시 양천구 신정로14길 13,(신정동/양천고등학교),126.8459205,37.5088439
고등학교,양천고등학교,서울특별시교육청,8108,서울특별시 양천구 신정로14길 13,(신정동/양천고등학교),126.8459205,37.5088439
고등학교,양정고등학교,서울특별시교육청,7985,서울특별시 양천구 안양천로 1039,(목동/양정고등학교),126.8871697,37.5348021
고등학교,양정고등학교,서울특별시교육청,7985,서울특별시 양천구 안양천로 1039,(목동/양정고등학교),126.8871697,37.5348021
고등학교,양정고등학교,서울특별시교육청,7985,서울특별시 양천구 안양천로 1039,(목동/양정고등학교),126.8871697,37.5348021
고등학교,양정고등학교,서울특별시교육청,7985,서울특별시 양천구 안양천로 1039,(목동/양정고등학교),126.8871697,37.5348021
고등학교,신일고등학교,서울특별시교육청,1133,서울특별시 강북구 솔매로49길 20,(미아동/신일중고등학교),127.0279115,37.6281126
고등학교,신일고등학교,서울특별시교육청,1133,서울특별시 강북구 솔매로49길 20,(미아동/신일중고등학교),127.0279115,37.6281126
고등학교,신일고등학교,서울특별시교육청,1133,서울특별시 강북구 솔매로49길 20,(미아동/신일중고등학교),127.0279115,37.6281126
고등학교,신일고등학교,서울특별시교육청,1133,서울특별시 강북구 솔매로49길 20,(미아동/신일중고등학교),127.0279115,37.6281126
고등학교,신광여자고등학교,서울특별시교육청,4313,서울특별시 용산구 청파로 263,/ 신광여자고등학교 (청파동3가),126.9699793,37.5432123
고등학교,신광여자고등학교,서울특별시교육청,4313,서울특별시 용산구 청파로 263,/ 신광여자고등학교 (청파동3가),126.9699793,37.5432123
고등학교,신광여자고등학교,서울특별시교육청,4313,서울특별시 용산구 청파로 263,/ 신광여자고등학교 (청파동3가),126.9699793,37.5432123
고등학교,신광여자고등학교,서울특별시교육청,4313,서울특별시 용산구 청파로 263,/ 신광여자고등학교 (청파동3가),126.9699793,37.5432123
고등학교,숭의여자고등학교,서울특별시교육청,6944,서울특별시 동작구 여의대방로36길 79,/ 숭의여자고등학교 (대방동),126.9291128,37.5079155
고등학교,숭의여자고등학교,서울특별시교육청,6944,서울특별시 동작구 여의대방로36길 79,/ 숭의여자고등학교 (대방동),126.9291128,37.5079155
고등학교,숭의여자고등학교,서울특별시교육청,6944,서울특별시 동작구 여의대방로36길 79,/ 숭의여자고등학교 (대방동),126.9291128,37.5079155
고등학교,숭의여자고등학교,서울특별시교육청,6944,서울특별시 동작구 여의대방로36길 79,/ 숭의여자고등학교 (대방동),126.9291128,37.5079155
고등학교,숭실고등학교,서울특별시교육청,3445,서울특별시 은평구 은평터널로7길 6,(신사동),126.903955,37.5931297
고등학교,숭실고등학교,서울특별시교육청,3445,서울특별시 은평구 은평터널로7길 6,(신사동),126.903955,37.5931297
고등학교,숭실고등학교,서울특별시교육청,3445,서울특별시 은평구 은평터널로7길 6,(신사동),126.903955,37.5931297
고등학교,숭실고등학교,서울특별시교육청,3445,서울특별시 은평구 은평터널로7길 6,(신사동),126.903955,37.5931297
고등학교,숭실고등학교,서울특별시교육청,3445,서울특별시 은평구 은평터널로7길 6,(신사동),126.903955,37.5931297
고등학교,숭실고등학교,서울특별시교육청,3445,서울특별시 은평구 은평터널로7길 6,(신사동),126.903955,37.5931297
고등학교,숭실고등학교,서울특별시교육청,3445,서울특별시 은평구 은평터널로7길 6,(신사동),126.903955,37.5931297
고등학교,숭실고등학교,서울특별시교육청,3445,서울특별시 은평구 은평터널로7길 6,(신사동),126.903955,37.5931297
