NO,K,lon,lat,시,구,도로명주소,id,
991,45,127.0559692,37.68685877,서울특별시,노원구,서울특별시 노원구 동일로 1776,991,2013
992,45,126.9339614,37.47361931,서울특별시,관악구,서울특별시 관악구 신림로 170,992,2012
993,45,126.8475203,37.52995871,서울특별시,강서구,서울특별시 강서구 강서로 21,993,2011
994,45,126.8270683,37.53885739,서울특별시,양천구,서울특별시 양천구 화곡로4길 2,994,2010
995,45,126.9531867,37.47370984,서울특별시,관악구,서울특별시 관악구 관악로 96,995,2009
996,45,126.8602541,37.49667843,서울특별시,구로구,서울특별시 구로구 경인로 364,996,2008
997,45,126.8316682,37.53077141,서울특별시,양천구,서울특별시 양천구 남부순환로 412,997,2007
998,45,126.8374145,37.52088897,서울특별시,양천구,서울특별시 양천구 남부순환로 538,998,2006
999,45,127.0792574,37.57968469,서울특별시,중랑구,서울특별시 중랑구 동일로 553,999,2005
1000,45,127.0222801,37.63444973,서울특별시,강북구,서울특별시 강북구 덕릉로 78,1000,2004
1001,45,127.0840381,37.53463405,서울특별시,광진구,서울특별시 광진구 자양로 75,1001,2003
1002,45,126.8978669,37.46172322,서울특별시,금천구,서울특별시 금천구 시흥대로 316,1002,2002
1003,45,127.032418,37.64440506,서울특별시,도봉구,서울특별시 도봉구 도봉로 430,1003,2001
1004,45,127.0785766,37.49946173,서울특별시,강남구,서울특별시 강남구 남부순환로 3183,1004,2000
1005,45,127.0675304,37.64904569,서울특별시,노원구,서울특별시 노원구 동일로210길 86,1005,1999
1006,45,126.9825529,37.47925026,서울특별시,서초구,서울특별시 서초구 방배천로 32,1006,1998
1007,45,126.9950363,37.47299474,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3,1007,1997
1008,45,127.1034178,37.50856135,서울특별시,송파구,서울특별시 송파구 송파대로 475-2,1008,1996
1009,45,127.0668206,37.57603432,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15,1009,1995
1010,45,127.0770739,37.5652553,서울특별시,광진구,서울특별시 광진구 동일로 388,1010,1994
1011,45,127.128095,37.55190676,서울특별시,강동구,서울특별시 강동구 올림픽로 793,1011,1993
1012,45,127.0279354,37.63627517,서울특별시,강북구,서울특별시 강북구 오패산로 393,1012,1992
1013,45,126.8164535,37.58566613,서울특별시,강서구,서울특별시 강서구 양천로27길 261-40,1013,1991
1014,45,127.0413863,37.66066431,서울특별시,도봉구,서울특별시 도봉구 도봉로 627,1014,1990
1015,45,127.0609412,37.61296776,서울특별시,성북구,서울특별시 성북구 화랑로 292,1015,1989
1016,45,127.0983262,37.61400227,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33,1016,1988
1017,45,126.9213366,37.6439125,서울특별시,은평구,서울특별시 은평구 진관3로 77,1017,1987
1018,45,127.0737078,37.55983509,서울특별시,광진구,서울특별시 광진구 동일로 322,1018,1986
1019,45,127.0710452,37.62922907,서울특별시,노원구,서울특별시 노원구 동일로 1114,1019,1985
1020,45,127.0722508,37.61661466,서울특별시,노원구,서울특별시 노원구 화랑로 405,1020,1984
1021,45,127.1095247,37.63927743,서울특별시,노원구,서울특별시 노원구 화랑로 826,1021,1983
1022,45,126.8608626,37.55797338,서울특별시,강서구,서울특별시 강서구 양천로 556,1022,1982
1023,45,126.8177259,37.57035075,서울특별시,강서구,서울특별시 강서구 방화대로34길 43,1023,1981
1024,45,126.8301412,37.57492854,서울특별시,강서구,서울특별시 강서구 양천로 237,1024,1980
1025,45,127.1017975,37.60049387,서울특별시,중랑구,서울특별시 중랑구 망우로 447,1025,1979
1026,45,126.8883658,37.51755842,서울특별시,영등포구,서울특별시 영등포구 문래동6가 선유로 37,1026,1978
1027,45,127.058973,37.56248502,서울특별시,동대문구,서울특별시 동대문구 천호대로 361,1027,1977
1028,45,127.0356428,37.49028717,서울특별시,강남구,서울특별시 강남구 강남대로58길 45,1028,1976
1029,45,127.0117006,37.51903408,서울특별시,서초구,서울특별시 서초구 잠원로 181,1029,1975
1030,45,127.129303,37.53658752,서울특별시,강동구,서울특별시 강동구 천호대로 1056,1030,1974
1031,45,127.0599462,37.5895291,서울특별시,동대문구,서울특별시 동대문구 망우로 62,1031,1973
1032,45,127.0445947,37.69222338,서울특별시,도봉구,서울특별시 도봉구 도봉로 981,1032,1972
1033,45,127.075778,37.59409379,서울특별시,중랑구,서울특별시 중랑구 망우로 209,1033,1971
1034,45,127.0438522,37.62822573,서울특별시,강북구,서울특별시 강북구 월계로37길 142,1034,1970
1035,45,126.9060274,37.57353209,서울특별시,서대문구,서울특별시 서대문구 수색로 123,1035,1969
1036,46,127.0559692,37.68685877,서울특별시,노원구,서울특별시 노원구 동일로 1776,1036,1968
1037,46,126.9339614,37.47361931,서울특별시,관악구,서울특별시 관악구 신림로 170,1037,1967
1038,46,126.8475203,37.52995871,서울특별시,강서구,서울특별시 강서구 강서로 21,1038,1966
1039,46,126.8270683,37.53885739,서울특별시,양천구,서울특별시 양천구 화곡로4길 2,1039,1965
1040,46,126.9531867,37.47370984,서울특별시,관악구,서울특별시 관악구 관악로 96,1040,1964
1041,46,126.8602541,37.49667843,서울특별시,구로구,서울특별시 구로구 경인로 364,1041,1963
1042,46,126.8316682,37.53077141,서울특별시,양천구,서울특별시 양천구 남부순환로 412,1042,1962
1043,46,126.8374145,37.52088897,서울특별시,양천구,서울특별시 양천구 남부순환로 538,1043,1961
1044,46,127.0792574,37.57968469,서울특별시,중랑구,서울특별시 중랑구 동일로 553,1044,1960
1045,46,127.0222801,37.63444973,서울특별시,강북구,서울특별시 강북구 덕릉로 78,1045,1959
1046,46,127.0840381,37.53463405,서울특별시,광진구,서울특별시 광진구 자양로 75,1046,1958
1047,46,126.8978669,37.46172322,서울특별시,금천구,서울특별시 금천구 시흥대로 316,1047,1957
1048,46,127.032418,37.64440506,서울특별시,도봉구,서울특별시 도봉구 도봉로 430,1048,1956
1049,46,127.0785766,37.49946173,서울특별시,강남구,서울특별시 강남구 남부순환로 3183,1049,1955
1050,46,127.0675304,37.64904569,서울특별시,노원구,서울특별시 노원구 동일로210길 86,1050,1954
1051,46,126.9825529,37.47925026,서울특별시,서초구,서울특별시 서초구 방배천로 32,1051,1953
1052,46,126.9950363,37.47299474,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3,1052,1952
1053,46,127.1034178,37.50856135,서울특별시,송파구,서울특별시 송파구 송파대로 475-2,1053,1951
1054,46,127.0668206,37.57603432,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15,1054,1950
1055,46,127.0770739,37.5652553,서울특별시,광진구,서울특별시 광진구 동일로 388,1055,1949
1056,46,127.128095,37.55190676,서울특별시,강동구,서울특별시 강동구 올림픽로 793,1056,1948
1057,46,127.0279354,37.63627517,서울특별시,강북구,서울특별시 강북구 오패산로 393,1057,1947
1058,46,126.8164535,37.58566613,서울특별시,강서구,서울특별시 강서구 양천로27길 261-40,1058,1946
1059,46,127.0413863,37.66066431,서울특별시,도봉구,서울특별시 도봉구 도봉로 627,1059,1945
1060,46,127.0609412,37.61296776,서울특별시,성북구,서울특별시 성북구 화랑로 292,1060,1944
1061,46,127.0983262,37.61400227,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33,1061,1943
1062,46,126.9213366,37.6439125,서울특별시,은평구,서울특별시 은평구 진관3로 77,1062,1942
1063,46,127.0737078,37.55983509,서울특별시,광진구,서울특별시 광진구 동일로 322,1063,1941
1064,46,127.0710452,37.62922907,서울특별시,노원구,서울특별시 노원구 동일로 1114,1064,1940
1065,46,127.0722508,37.61661466,서울특별시,노원구,서울특별시 노원구 화랑로 405,1065,1939
1066,46,127.1095247,37.63927743,서울특별시,노원구,서울특별시 노원구 화랑로 826,1066,1938
1067,46,126.8608626,37.55797338,서울특별시,강서구,서울특별시 강서구 양천로 556,1067,1937
1068,46,126.8177259,37.57035075,서울특별시,강서구,서울특별시 강서구 방화대로34길 43,1068,1936
1069,46,126.8301412,37.57492854,서울특별시,강서구,서울특별시 강서구 양천로 237,1069,1935
1070,46,127.1017975,37.60049387,서울특별시,중랑구,서울특별시 중랑구 망우로 447,1070,1934
1071,46,126.8883658,37.51755842,서울특별시,영등포구,서울특별시 영등포구 문래동6가 선유로 37,1071,1933
1072,46,127.058973,37.56248502,서울특별시,동대문구,서울특별시 동대문구 천호대로 361,1072,1932
1073,46,127.0356428,37.49028717,서울특별시,강남구,서울특별시 강남구 강남대로58길 45,1073,1931
1074,46,127.0117006,37.51903408,서울특별시,서초구,서울특별시 서초구 잠원로 181,1074,1930
1075,46,127.129303,37.53658752,서울특별시,강동구,서울특별시 강동구 천호대로 1056,1075,1929
1076,46,127.0599462,37.5895291,서울특별시,동대문구,서울특별시 동대문구 망우로 62,1076,1928
1077,46,127.0445947,37.69222338,서울특별시,도봉구,서울특별시 도봉구 도봉로 981,1077,1927
1078,46,127.075778,37.59409379,서울특별시,중랑구,서울특별시 중랑구 망우로 209,1078,1926
1079,46,127.0438522,37.62822573,서울특별시,강북구,서울특별시 강북구 월계로37길 142,1079,1925
1080,46,127.0522496,37.55074215,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200,1080,1924
1081,46,126.9060274,37.57353209,서울특별시,서대문구,서울특별시 서대문구 수색로 123,1081,1923
1082,47,127.0559692,37.68685877,서울특별시,노원구,서울특별시 노원구 동일로 1776,1082,1922
1083,47,126.9339614,37.47361931,서울특별시,관악구,서울특별시 관악구 신림로 170,1083,1921
1084,47,126.8475203,37.52995871,서울특별시,강서구,서울특별시 강서구 강서로 21,1084,1920
1085,47,126.8270683,37.53885739,서울특별시,양천구,서울특별시 양천구 화곡로4길 2,1085,1919
1086,47,126.9531867,37.47370984,서울특별시,관악구,서울특별시 관악구 관악로 96,1086,1918
1087,47,126.8602541,37.49667843,서울특별시,구로구,서울특별시 구로구 경인로 364,1087,1917
1088,47,126.8316682,37.53077141,서울특별시,양천구,서울특별시 양천구 남부순환로 412,1088,1916
1089,47,126.8374145,37.52088897,서울특별시,양천구,서울특별시 양천구 남부순환로 538,1089,1915
1090,47,127.0792574,37.57968469,서울특별시,중랑구,서울특별시 중랑구 동일로 553,1090,1914
1091,47,127.0222801,37.63444973,서울특별시,강북구,서울특별시 강북구 덕릉로 78,1091,1913
1092,47,127.0840381,37.53463405,서울특별시,광진구,서울특별시 광진구 자양로 75,1092,1912
1093,47,126.8978669,37.46172322,서울특별시,금천구,서울특별시 금천구 시흥대로 316,1093,1911
1094,47,127.032418,37.64440506,서울특별시,도봉구,서울특별시 도봉구 도봉로 430,1094,1910
1095,47,127.0785766,37.49946173,서울특별시,강남구,서울특별시 강남구 남부순환로 3183,1095,1909
1096,47,127.0675304,37.64904569,서울특별시,노원구,서울특별시 노원구 동일로210길 86,1096,1908
1097,47,126.9825529,37.47925026,서울특별시,서초구,서울특별시 서초구 방배천로 32,1097,1907
1098,47,126.9950363,37.47299474,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3,1098,1906
1099,47,127.1034178,37.50856135,서울특별시,송파구,서울특별시 송파구 송파대로 475-2,1099,1905
1100,47,127.0668206,37.57603432,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15,1100,1904
1101,47,127.0770739,37.5652553,서울특별시,광진구,서울특별시 광진구 동일로 388,1101,1903
1102,47,127.128095,37.55190676,서울특별시,강동구,서울특별시 강동구 올림픽로 793,1102,1902
1103,47,127.0279354,37.63627517,서울특별시,강북구,서울특별시 강북구 오패산로 393,1103,1901
1104,47,126.8164535,37.58566613,서울특별시,강서구,서울특별시 강서구 양천로27길 261-40,1104,1900
1105,47,127.0413863,37.66066431,서울특별시,도봉구,서울특별시 도봉구 도봉로 627,1105,1899
1106,47,127.0609412,37.61296776,서울특별시,성북구,서울특별시 성북구 화랑로 292,1106,1898
1107,47,127.0983262,37.61400227,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33,1107,1897
1108,47,126.9213366,37.6439125,서울특별시,은평구,서울특별시 은평구 진관3로 77,1108,1896
1109,47,127.0737078,37.55983509,서울특별시,광진구,서울특별시 광진구 동일로 322,1109,1895
1110,47,127.0710452,37.62922907,서울특별시,노원구,서울특별시 노원구 동일로 1114,1110,1894
1111,47,127.0722508,37.61661466,서울특별시,노원구,서울특별시 노원구 화랑로 405,1111,1893
1112,47,127.1095247,37.63927743,서울특별시,노원구,서울특별시 노원구 화랑로 826,1112,1892
